,wikidata,country,bathwateridentifier,status,eionet,euType,euMotive,NotEuMotive,link,WD
2708,Q23753270,dk,DKBW1057,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1057,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1057'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q23753270'>link WD</a>
2709,Q23753262,dk,DKBW1055,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1055,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1055'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q23753262'>link WD</a>
2710,Q17489404,dk,DKBW908,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW908,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW908'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q17489404'>link WD</a>
2711,Q44391,dk,DKBW1227,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1227,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1227'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q44391'>link WD</a>
2712,Q12304896,dk,DKBW1299,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1299,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1299'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12304896'>link WD</a>
2713,Q12304289,dk,DKBW687,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW687,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW687'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12304289'>link WD</a>
2714,Q660242,dk,DKBW1220,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1220,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1220'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q660242'>link WD</a>
2715,Q12316102,dk,DKBW26,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW26,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW26'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12316102'>link WD</a>
2716,Q2321395,dk,DKBW1106,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1106,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1106'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q2321395'>link WD</a>
2717,Q4994807,dk,DKBW44,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW44,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW44'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q4994807'>link WD</a>
2718,Q17489408,dk,DKBW691,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW691,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW691'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q17489408'>link WD</a>
2719,Q12330411,dk,DKBW96,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW96,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW96'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12330411'>link WD</a>
2720,Q12335052,dk,DKBW219,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW219,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW219'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12335052'>link WD</a>
2721,Q7237756,pt,PTCK9X,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCK9X,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCK9X'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q7237756'>link WD</a>
2722,Q7237762,pt,PTCK9X,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCK9X,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCK9X'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q7237762'>link WD</a>
2723,Q16967622,pt,PTCT2P,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCT2P,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCT2P'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q16967622'>link WD</a>
2724,Q1626861,pt,PTCV2P,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCV2P,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCV2P'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q1626861'>link WD</a>
2725,Q7237784,pt,PTCV3K,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCV3K,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCV3K'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q7237784'>link WD</a>
2726,Q1752037,pt,PTCH9Q,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCH9Q,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTCH9Q'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q1752037'>link WD</a>
2727,Q12321992,dk,DKBW1143,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1143,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DKBW1143'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q12321992'>link WD</a>
2728,Q3236819,fr,FRH0229172M029665,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0229172M029665,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0229172M029665'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q3236819'>link WD</a>
2729,Q3390857,fr,FRH0456087M056395,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456087M056395,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456087M056395'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q3390857'>link WD</a>
2730,Q23927489,fr,FRH0456155M056540,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456155M056540,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456155M056540'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q23927489'>link WD</a>
2731,Q3390889,fr,FRH0456243M056380,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456243M056380,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456243M056380'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q3390889'>link WD</a>
2732,Q17347180,fr,FRH0456086M056667,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456086M056667,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0456086M056667'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q17347180'>link WD</a>
2733,Q2933430,fr,FRM012A272M02A294,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRM012A272M02A294,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRM012A272M02A294'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q2933430'>link WD</a>
2734,Q6507276,fr,FRH0229212M029513,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0229212M029513,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRH0229212M029513'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q6507276'>link WD</a>
2735,Q2388186,fr,FRM012A004M02A087,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRM012A004M02A087,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRM012A004M02A087'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q2388186'>link WD</a>
2736,Q3393664,fr,FRJ1230133M030020,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRJ1230133M030020,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.FRJ1230133M030020'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q3393664'>link WD</a>
2737,Q107096317,pl,PL4210402532000006,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4210402532000006,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4210402532000006'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107096317'>link WD</a>
2738,Q107097488,pl,PL6321605422000015,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321605422000015,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321605422000015'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097488'>link WD</a>
2739,Q107097514,pl,PL6336101122000003,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6336101122000003,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6336101122000003'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097514'>link WD</a>
2740,Q107097543,pl,PL4210701532000029,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4210701532000029,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4210701532000029'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097543'>link WD</a>
2741,Q107097576,pl,PL6336201122000007,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6336201122000007,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6336201122000007'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097576'>link WD</a>
2742,Q107097612,pl,PL5146401102000021,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL5146401102000021,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL5146401102000021'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097612'>link WD</a>
2743,Q107097646,pl,PL6210703228000060,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6210703228000060,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6210703228000060'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097646'>link WD</a>
2744,Q107097652,pl,PL6210701128000009,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6210701128000009,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6210701128000009'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097652'>link WD</a>
2745,Q107097693,pl,PL1110302410000006,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL1110302410000006,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL1110302410000006'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097693'>link WD</a>
2746,Q107097721,pl,PL4220801132000106,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4220801132000106,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4220801132000106'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097721'>link WD</a>
2747,Q107097748,pl,PL4221303232000129,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4221303232000129,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4221303232000129'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097748'>link WD</a>
2748,Q107097754,pl,PL4221305232000124,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4221305232000124,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4221305232000124'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097754'>link WD</a>
2749,Q107097762,pl,PL3110101106000028,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL3110101106000028,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL3110101106000028'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097762'>link WD</a>
2750,Q107097784,pt,PTAH9M,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTAH9M,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PTAH9M'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097784'>link WD</a>
2751,Q107097930,pl,PL6321106222000051,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000051,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000051'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097930'>link WD</a>
2752,Q107098039,pl,PL6321106222000051,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000051,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000051'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098039'>link WD</a>
2753,Q107097968,pl,PL4220905232000045,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4220905232000045,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL4220905232000045'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107097968'>link WD</a>
2754,Q107098011,pl,PL6321106222000052,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000052,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.PL6321106222000052'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098011'>link WD</a>
2755,Q107098528,de,DEBW_PR_0141,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0141,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0141'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098528'>link WD</a>
2756,Q107098575,de,DEBW_PR_0147,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0147,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0147'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098575'>link WD</a>
2757,Q107098588,de,DEBW_PR_0155,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0155,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEBW_PR_0155'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098588'>link WD</a>
2758,Q107098640,de,DEMV_PR_1_0219,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEMV_PR_1_0219,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DEMV_PR_1_0219'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098640'>link WD</a>
2759,Q107098678,de,DENI_PR_TK25_2512_02,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENI_PR_TK25_2512_02,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENI_PR_TK25_2512_02'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098678'>link WD</a>
2760,Q107098707,de,DENI_PR_TK25_3124_01,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENI_PR_TK25_3124_01,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENI_PR_TK25_3124_01'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098707'>link WD</a>
2761,Q107098740,de,DENW_PR_0035,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENW_PR_0035,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.DENW_PR_0035'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098740'>link WD</a>
2762,Q107098839,at,AT3220001000070010,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.AT3220001000070010,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.AT3220001000070010'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098839'>link WD</a>
2763,Q107098898,at,AT3428021500030100,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.AT3428021500030100,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.AT3428021500030100'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098898'>link WD</a>
2764,Q107098927,uk,UK07200,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.UK07200,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.UK07200'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098927'>link WD</a>
2765,Q107098963,ee,EE00101026KAKUM,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00101026KAKUM,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00101026KAKUM'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107098963'>link WD</a>
2766,Q107099014,ee,EE00503015ANNEK,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00503015ANNEK,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00503015ANNEK'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107099014'>link WD</a>
2767,Q107099041,ee,EE00506012KUBIJ,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00506012KUBIJ,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.EE00506012KUBIJ'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107099041'>link WD</a>
2768,Q107099063,uk,UK08000,200,https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.UK08000,,,,<a href='https://dd.eionet.europa.eu/vocabularyconcept/wise/WFDProtectedArea/euProtectedAreaCode.UK08000'>link eionet</a>,<a href='https://www.wikidata.org/wiki/Q107099063'>link WD</a>
